527,20.08,  +0.8  ,  Kyle Greaux                   , TTO  ,   26.04.88  ,  1r1  ,  Clermont                    ,  12.05.2018
527,20.08,  -0.6  ,  Alex Quiñonez                 , ECU  ,   11.08.89  ,3,  Paris                       ,  30.06.2018
527,20.08,  +0.4  ,  Alex Quiñonez                 , ECU  ,   11.08.89  ,3,  Lausanne                    ,  05.07.2018
567,20.09,  -1.3  ,  Carl Lewis                    , USA  ,   01.07.61  ,  1s1  ,  Los Angeles                 ,  21.06.1984
567,20.09,  +0.8  ,  Pietro Mennea                 , ITA  ,   28.06.52  ,1,  Brindisi                    ,  14.10.1984
567,20.09,  -0.4  ,  Carl Lewis                    , USA  ,   01.07.61  ,1,  Berlin                      ,  21.08.1987
567,20.09,  +2.0  ,  Michael Johnson               , USA  ,   13.09.67  ,  1r1  ,  College Station             ,  16.04.1988
567,20.09,  +1.7  ,  Linford Christie              , GBR  ,   02.04.60  ,4,  Seoul                       ,  28.09.1988
567,20.09,  +1.9  ,  Dennis Mitchell               , USA  ,   20.02.66  ,1,  Provo                       ,  02.06.1989
567,20.09,  +1.0  ,  Floyd Heard                   , USA  ,   24.03.66  ,1,  Houston                     ,  17.06.1989
567,20.09,  +1.0  ,  Frank Fredericks              , NAM  ,   02.10.67  ,1,  Germiston                   ,  25.04.1992
567,20.09,  -0.2  ,  John Regis                    , GBR  ,   13.10.66  ,  2s1  ,  Barcelona                   ,  05.08.1992
567,20.09,  +0.1  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Tokyo                       ,  15.09.1994
567,20.09,  -1.1  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Rieti                       ,  05.09.1995
567,20.09,  -1.6  ,  Ato Boldon                    , TTO  ,   30.12.73  ,1,  Westwood                    ,  12.04.1997
567,20.09,  -0.2  ,  Ato Boldon                    , TTO  ,   30.12.73  ,  1s2  ,  Athínai                     ,  07.08.1997
567,20.09,  -1.2  ,  Obadele Thompson              , BAR  ,   30.03.76  ,2,  Osaka                       ,  08.05.1999
567,20.09,  +0.0  ,  Coby Miller                   , USA  ,   19.10.76  ,2,  Athens                      ,  16.05.1999
567,20.09,  +2.0  ,  Tyree Washington              , USA  ,   28.08.76  ,1,  Edwardsville                ,  22.05.1999
567,20.09,  -0.4  ,  Frank Fredericks              , NAM  ,   02.10.67  ,1,  Nice                        ,  17.07.1999
567,20.09,  +1.0  ,  Shawn Crawford                , USA  ,   14.01.78  ,1,  Durham                      ,  03.06.2000
567,20.09,  -0.6  ,  Konstadínos Kedéris           , GRE  ,   11.07.73  ,1,  Sydney                      ,  28.09.2000
567,20.09,  +0.1  ,  Christian Malcolm             , GBR  ,   03.06.79  ,3,  Bruxelles                   ,  24.08.2001
567,20.09,  +1.9  ,  Tyson Gay                     , USA  ,   09.08.82  ,  1h1  ,  Austin                      ,  10.06.2004
567,20.09,  -0.4  ,  Shawn Crawford                , USA  ,   14.01.78  ,  1q2  ,  Sacramento                  ,  17.07.2004
567,20.09,  -0.8  ,  Justin Gatlin                 , USA  ,   10.02.82  ,  2q3  ,  Sacramento                  ,  17.07.2004
567,20.09,  +1.4  ,  Tyson Gay                     , USA  ,   09.08.82  ,2,  Sheffield                   ,  21.08.2005
567,20.09,  +0.4  ,  Wallace Spearmon              , USA  ,   24.12.84  ,1,  New York City               ,  03.06.2006
567,20.09,  +0.1  ,  Usain Bolt                    , JAM  ,   21.08.86  ,  1s2  ,  Beijing                     ,  19.08.2008
567,20.09,  +1.1  ,  Nickel Ashmeade               , JAM  ,   07.04.90  ,2,  Kingston                    ,  05.05.2012
567,20.09,  +0.0  ,  Wallace Spearmon              , USA  ,   24.12.84  ,3,  Monaco                      ,  20.07.2012
567,20.09,  +0.8  ,  Tsákonas Likoúrgos-Stéfanos   , GRE  ,   08.03.90  ,1,  Roma                        ,  04.06.2015
567,20.09,  +1.7  ,  Andre De Grasse               , CAN  ,   10.11.94  ,  1h1  ,  Eugene                      ,  10.06.2015
567,20.09,  +1.0  ,  Alonso Edward                 , PAN  ,   08.12.89  ,  1s2  ,  Toronto                     ,  23.07.2015
567,20.09,  +1.0  ,  Roberto Skyers                , CUB  ,   12.11.91  ,  2s2  ,  Toronto                     ,  23.07.2015
567,20.09,  +1.6  ,  Noah Lyles                    , USA  ,   18.07.97  ,4,  Eugene                      ,  09.07.2016
567,20.09,  +1.0  ,  Andre De Grasse               , CAN  ,   10.11.94  ,  1h10 ,  Rio de Janeiro              ,  16.08.2016
567,20.09,  -0.3  ,  Ramil Guliyev                 , TUR  ,   29.05.90  ,  4s2  ,  Rio de Janeiro              ,  17.08.2016
567,20.09,  +0.6  ,  Nethaneel Mitchell-Blake      , GBR  ,   02.04.94  ,2,  Columbia                    ,  13.05.2017
567,20.09,  -2.3  ,  Ameer Webb                    , USA  ,   21.12.89  ,1,  Sacramento                  ,  25.06.2017
567,20.09,  -0.1  ,  Ramil Guliyev                 , TUR  ,   29.05.90  ,1,  London                      ,  10.08.2017
567,20.09,  -0.9  ,  Jereem Richards               , TTO  ,   13.01.94  ,2,  Ostrava                     ,  13.06.2018
567,20.09,  -0.9  ,  Ramil Guliyev                 , TUR  ,   29.05.90  ,3,  Ostrava                     ,  13.06.2018
607,20.1,  +0.9  ,  John Carlos                   , USA  ,   05.06.45  ,3,  Ciudad de México            ,  16.10.1968
607,20.1,  +1.7  ,  Millard Hampton               , USA  ,   08.07.56  ,1,  Eugene                      ,  22.06.1976
607,20.1,  -1.4  ,  Calvin Smith                  , USA  ,   08.01.61  ,  1r1  ,  Zürich                      ,  19.08.1987
607,20.1,  -0.4  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Athínai                     ,  07.09.1990
607,20.1,  +0.0  ,  Michael Marsh                 , USA  ,   04.08.67  ,1,  New York City               ,  24.05.1992
607,20.1,  +0.0  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Lausanne                    ,  08.07.1992
607,20.1,  +0.6  ,  Michael Marsh                 , USA  ,   04.08.67  ,  1s1  ,  Stuttgart                   ,  19.08.1993
607,20.1,  -0.2  ,  Daniel Effiong                , NGR  ,   17.06.72  ,1,  San José                    ,  28.05.1994
607,20.1,  +1.5  ,  Frank Fredericks              , NAM  ,   02.10.67  ,1,  Lausanne                    ,  06.07.1994
607,20.1,  +0.6  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Sankt Peterburg             ,  28.07.1994
607,20.1,  +0.9  ,  Jeff Williams                 , USA  ,   31.12.65  ,  1h4  ,  Atlanta                     ,  21.06.1996
607,20.1,  +2.0  ,  Tyree Washington              , USA  ,   28.08.76  ,1,  Villeneuve d'Ascq           ,  29.06.1997
607,20.1,  -1.2  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Roodepoort                  ,  19.03.1999
607,20.1,  +1.6  ,  Maurice Greene                , USA  ,   23.07.74  ,  1s1  ,  Sevilla                     ,  25.08.1999
607,20.1,  +1.7  ,  Kevin Little                  , USA  ,   03.04.68  ,  3s2  ,  Sevilla                     ,  25.08.1999
607,20.1,  +1.7  ,  Frank Fredericks              , NAM  ,   02.10.67  ,  4s2  ,  Sevilla                     ,  25.08.1999
607,20.1,  +0.4  ,  Claudinei Quirino da Silva    , BRA  ,   19.11.70  ,2,  Bruxelles                   ,  03.09.1999
607,20.1,  -1.1  ,  John Capel                    , USA  ,   27.11.78  ,  1s1  ,  Sydney                      ,  28.09.2000
607,20.1,  +0.5  ,  Konstadínos Kedéris           , GRE  ,   11.07.73  ,  1r1  ,  Athínai                     ,  11.06.2001
607,20.1,  -0.6  ,  Shawn Crawford                , USA  ,   14.01.78  ,1,  Zagreb                      ,  07.07.2003
607,20.1,  -1.7  ,  Asafa Powell                  , JAM  ,   23.11.82  ,1,  Santo Domingo               ,  01.05.2004
607,20.1,  +0.0  ,  Tyson Gay                     , USA  ,   09.08.82  ,  2r4  ,  Bloomington                 ,  28.05.2005
607,20.1,  +1.3  ,  Usain Bolt                    , JAM  ,   21.08.86  ,1,  Kingston                    ,  06.05.2006
607,20.1,  +0.4  ,  LaShawn Merritt               , USA  ,   27.06.86  ,5,  Lausanne                    ,  11.07.2006
607,20.1,  -0.1  ,  Usain Bolt                    , JAM  ,   21.08.86  ,3,  Stuttgart                   ,  10.09.2006
607,20.1,  +1.6  ,  Walter Dix                    , USA  ,   31.01.86  ,1,  Tallahassee                 ,  31.05.2008
607,20.1,  +0.4  ,  Ryan Bailey                   , USA  ,   13.04.89  ,3,  Zürich                      ,  19.08.2010
607,20.1,  -1.1  ,  Harry Adams                   , USA  ,   27.11.89  ,  1r1  ,  Coral Gables                ,  14.04.2012
607,20.1,  +1.4  ,  Wallace Spearmon              , USA  ,   24.12.84  ,  6rA  ,  Lausanne                    ,  23.08.2012
607,20.1,  +1.6  ,  Wallace Spearmon              , USA  ,   24.12.84  ,3,  Des Moines                  ,  23.06.2013
607,20.1,  +0.4  ,  Wallace Spearmon              , USA  ,   24.12.84  ,3,  Eugene                      ,  28.06.2015
607,20.1,  +0.8  ,  Ramil Guliyev                 , TUR  ,   29.05.90  ,  3s3  ,  Beijing                     ,  26.08.2015
607,20.1,  +1.9  ,  Femi Ogunode                  , QAT  ,   31.01.91  ,3,  Ad-Dawhah                   ,  06.05.2016
607,20.1,  +0.1  ,  Alonso Edward                 , PAN  ,   08.12.89  ,1,  Monaco                      ,  15.07.2016
607,20.1,  -0.2  ,  Churandy Martina              , NED  ,   03.07.84  ,  2s3  ,  Rio de Janeiro              ,  17.08.2016
607,20.1,  +1.7  ,  Clarence Munyai               , RSA  ,   20.02.98  ,  2r5  ,  Pretoria                    ,  04.03.2017
607,20.1,  +0.8  ,  Wayde van Niekerk             , RSA  ,   15.07.92  ,1,  Cape Town                   ,  29.04.2017
607,20.1,  -0.5  ,  Ramil Guliyev                 , TUR  ,   29.05.90  ,  1rA  ,  Andújar                     ,  02.06.2017
607,20.1,  -2.3  ,  Christian Coleman             , USA  ,   06.03.96  ,2,  Sacramento                  ,  25.06.2017
607,20.1,  +1.0  ,  Isaac Makwala                 , BOT  ,   29.09.86  ,1,  Gaborone                    ,  29.04.2018
647,20.11,  +0.0  ,  Pietro Mennea                 , ITA  ,   28.06.52  ,1,  Milano                      ,  02.07.1977
647,20.11,  +0.1  ,  Donald Quarrie                , JAM  ,   25.02.51  ,2,  Guadalajara                 ,  12.08.1977
647,20.11,  +0.4  ,  Kirk Baptiste                 , USA  ,   20.06.63  ,1,  Indianapolis                ,  16.06.1985
647,20.11,  +0.7  ,  Attila Kovács                 , HUN  ,   02.09.60  ,1,  Miskolc                     ,  21.08.1987
647,20.11,  +0.0  ,  John Regis                    , GBR  ,   13.10.66  ,1,  Split                       ,  30.08.1990
647,20.11,  +0.2  ,  Olapade Adeniken              , NGR  ,   19.08.69  ,1,  Austin                      ,  06.06.1992
647,20.11,  +0.0  ,  Olapade Adeniken              , NGR  ,   19.08.69  ,2,  Lausanne                    ,  08.07.1992
647,20.11,  +1.2  ,  Bryan Bridgewater             , USA  ,   07.09.70  ,1,  Abilene                     ,  29.05.1993
647,20.11,  +0.6  ,  Frank Fredericks              , NAM  ,   02.10.67  ,  2s1  ,  Stuttgart                   ,  19.08.1993
647,20.11,  +1.9  ,  Linford Christie              , GBR  ,   02.04.60  ,1,  Villeneuve d'Ascq           ,  25.06.1995
647,20.11,  +0.3  ,  Frank Fredericks              , NAM  ,   02.10.67  ,2,  Tokyo                       ,  15.09.1995
647,20.11,  +0.5  ,  Ato Boldon                    , TTO  ,   30.12.73  ,2,  Monaco                      ,  16.08.1997
647,20.11,  +0.2  ,  Obadele Thompson              , BAR  ,   30.03.76  ,3,  Monaco                      ,  04.08.1999
647,20.11,  +0.0  ,  Frank Fredericks              , NAM  ,   02.10.67  ,  1q4  ,  Sevilla                     ,  24.08.1999
647,20.11,  +1.2  ,  Francis Obikwelu              , NGR  ,   22.11.78  ,3,  Sevilla                     ,  27.08.1999
647,20.11,  +0.5  ,  Obadele Thompson              , BAR  ,   30.03.76  ,1,  Linz                        ,  08.08.2000
647,20.11,  +0.7  ,  Christopher Williams          , JAM  ,   15.03.72  ,  2s2  ,  Edmonton                    ,  08.08.2001
647,20.11,  -0.8  ,  Morné Nagel                   , RSA  ,   23.03.78  ,1,  Germiston                   ,  05.04.2002
647,20.11,  +0.6  ,  Stéphane Buckland             , MRI  ,   13.01.77  ,  2s1  ,  Saint-Denis                 ,  28.08.2003
647,20.11,  +0.2  ,  Wallace Spearmon              , USA  ,   24.12.84  ,3,  London                      ,  28.07.2006
647,20.11,  +0.0  ,  Usain Bolt                    , JAM  ,   21.08.86  ,2,  Lausanne                    ,  10.07.2007
647,20.11,  -0.1  ,  Wallace Spearmon              , USA  ,   24.12.84  ,2,  London                      ,  03.08.2007
647,20.11,  +0.0  ,  Anastásios Goúsis             , GRE  ,   07.07.79  ,  1h4  ,  Osaka                       ,  28.08.2007
647,20.11,  +0.1  ,  Churandy Martina              , AHO  ,   03.07.84  ,  1s1  ,  Beijing                     ,  19.08.2008
647,20.11,  +0.4  ,  Steve Mullings                , JAM  ,   29.11.82  ,4,  Zürich                      ,  19.08.2010
647,20.11,  +1.0  ,  Justin Gatlin                 , USA  ,   10.02.82  ,  1r1  ,  Gainesville                 ,  21.04.2012
647,20.11,  +1.5  ,  Warren Weir                   , JAM  ,   31.10.89  ,  2rA  ,  Luzern                      ,  17.07.2012
647,20.11,  +0.9  ,  Warren Weir                   , JAM  ,   31.10.89  ,1,  New York City               ,  25.05.2013
647,20.11,  +1.2  ,  Christophe Lemaitre           , FRA  ,   11.06.90  ,3,  Lausanne                    ,  03.07.2014
647,20.11,  +0.4  ,  Beejay Lee                    , USA  ,   05.03.93  ,4,  Eugene                      ,  28.06.2015
647,20.11,  +0.3  ,  Wallace Spearmon              , USA  ,   24.12.84  ,5,  Toronto                     ,  24.07.2015
647,20.11,  -0.2  ,  Alonso Edward                 , PAN  ,   08.12.89  ,  1h2  ,  Beijing                     ,  25.08.2015
647,20.11,  -0.1  ,  Ramil Guliyev                 , TUR  ,   29.05.90  ,6,  Beijing                     ,  27.08.2015
647,20.11,  +0.6  ,  Miguel Francis                , ANT  ,   28.02.95  ,  1rA  ,  Kingston                    ,  16.04.2016
647,20.11,  +1.2  ,  Alonso Edward                 , PAN  ,   08.12.89  ,  1rB  ,  Clermont                    ,  30.04.2016
647,20.11,  -1.7  ,  Churandy Martina              , NED  ,   03.07.84  ,1,  Amsterdam                   ,  19.06.2016
647,20.11,  +1.8  ,  Shota Iizuka                  , JPN  ,   25.06.91  ,1,  Nagoya                      ,  26.06.2016
647,20.11,  +1.2  ,  Rasheed Dwyer                 , JAM  ,   29.01.89  ,2,  Kingston                    ,  10.06.2017
647,20.11,  +0.5  ,  Bernardo Valoyes              , COL  ,   06.01.94  ,1,  Medellín                    ,  11.06.2017
647,20.11,  -0.1  ,  Wayde van Niekerk             , RSA  ,   15.07.92  ,2,  London                      ,  10.08.2017
647,20.11,  -0.1  ,  Jereem Richards               , TTO  ,   13.01.94  ,3,  London                      ,  10.08.2017
647,20.11,  +1.6  ,  Elijah Hall-Thompson          , USA  ,   22.08.94  ,  1r2  ,  Austin                      ,  31.03.2018
647,20.11,  +1.3  ,  Ramil Guliyev                 , TUR  ,   29.05.90  ,3,  Ad-Dawhah                   ,  04.05.2018
690,20.12,  +0.2  ,  John Carlos                   , USA  ,   05.06.45  ,  1s1  ,  Ciudad de México            ,  16.10.1968
690,20.12,  +2.0  ,  Donald Quarrie                , JAM  ,   25.02.51  ,1,  Eugene                      ,  21.06.1975
690,20.12,  +0.0  ,  Pietro Mennea                 , ITA  ,   28.06.52  ,1,  Rieti                       ,  31.08.1980
690,20.12,  +0.6  ,  Floyd Heard                   , USA  ,   24.03.66  ,1,  Moskva                      ,  07.07.1986
690,20.12,  +0.4  ,  Carl Lewis                    , USA  ,   01.07.61  ,1,  San José                    ,  26.06.1987
690,20.12,  +1.0  ,  Mark Witherspoon              , USA  ,   03.09.63  ,2,  Houston                     ,  17.06.1989
690,20.12,  +0.8  ,  John Regis                    , GBR  ,   13.10.66  ,1,  Lausanne                    ,  10.07.1991
690,20.12,  -1.1  ,  Frank Fredericks              , NAM  ,   02.10.67  ,2,  Zürich                      ,  07.08.1991
690,20.12,  -0.8  ,  Leroy Burrell                 , USA  ,   21.02.67  ,  1s1  ,  New Orleans                 ,  27.06.1992
690,20.12,  +0.7  ,  Olapade Adeniken              , NGR  ,   19.08.69  ,1,  Bratislava                  ,  01.06.1993
690,20.12,  +0.5  ,  Frank Fredericks              , NAM  ,   02.10.67  ,2,  Göteborg                    ,  11.08.1995
690,20.12,  +1.1  ,  Ramon Clay                    , USA  ,   29.06.75  ,  1h1  ,  Atlanta                     ,  21.06.1996
690,20.12,  +0.8  ,  Obadele Thompson              , BAR  ,   30.03.76  ,2,  Roma                        ,  07.07.1999
690,20.12,  -0.1  ,  Michael Johnson               , USA  ,   13.09.67  ,1,  Linz                        ,  26.07.1999
690,20.12,  -0.8  ,  Francis Obikwelu              , NGR  ,   22.11.78  ,3,  München                     ,  11.09.1999
690,20.12,  +1.0  ,  Coby Miller                   , USA  ,   19.10.76  ,2,  Durham                      ,  03.06.2000
690,20.12,  +0.5  ,  Darvis Patton                 , USA  ,   04.12.77  ,2,  Bruxelles                   ,  30.08.2002
690,20.12,  +1.9  ,  Brian Dzingai                 , ZIM  ,   29.04.81  ,  2h1  ,  Austin                      ,  10.06.2004
690,20.12,  +0.1  ,  Francis Obikwelu              , POR  ,   22.11.78  ,1,  Saint-Denis                 ,  23.07.2004
690,20.12,  -0.9  ,  Shawn Crawford                , USA  ,   14.01.78  ,3,  Carson                      ,  26.06.2005
690,20.12,  +1.3  ,  Tyson Gay                     , USA  ,   09.08.82  ,2,  Kingston                    ,  06.05.2006
690,20.12,  +0.0  ,  Usain Bolt                    , JAM  ,   21.08.86  ,  2h4  ,  Osaka                       ,  28.08.2007
690,20.12,  +1.6  ,  Brendan Christian             , ANT  ,   11.12.83  ,  1r1  ,  Fort-de-France              ,  08.05.2008
690,20.12,  +0.1  ,  Shawn Crawford                , USA  ,   14.01.78  ,  2s2  ,  Beijing                     ,  19.08.2008
690,20.12,  -0.6  ,  Wallace Spearmon              , USA  ,   24.12.84  ,1,  London                      ,  14.08.2010
690,20.12,  +0.0  ,  Nickel Ashmeade               , JAM  ,   07.04.90  ,1,  Birmingham                  ,  26.08.2012
690,20.12,  +0.2  ,  Jason Young                   , JAM  ,   21.03.91  ,4,  Saint-Denis                 ,  06.07.2013
690,20.12,  +0.0  ,  Usain Bolt                    , JAM  ,   21.08.86  ,  1s2  ,  Moskva                      ,  16.08.2013
690,20.12,  -0.2  ,  Walter Dix                    , USA  ,   31.01.86  ,3,  Bruxelles                   ,  06.09.2013
690,20.12,  +1.5  ,  Remontay McClain              , USA  ,   21.09.92  ,  2rA  ,  Cerritos                    ,  06.06.2015
690,20.12,  +0.5  ,  Anaso Jobodwana               , RSA  ,   30.07.92  ,  1rA  ,  Luzern                      ,  14.07.2015
690,20.12,  +1.0  ,  Andre De Grasse               , CAN  ,   10.11.94  ,  3s2  ,  Toronto                     ,  23.07.2015
690,20.12,  +1.8  ,  Rasheed Dwyer                 , JAM  ,   29.01.89  ,1,  San José                    ,  09.08.2015
690,20.12,  +1.5  ,  Jamiel Trimble                , USA  ,   25.06.95  ,  1h1  ,  Lawrence                    ,  28.05.2016
690,20.12,  -0.2  ,  Bruno Hortelano               , ESP  ,   18.09.91  ,  1h2  ,  Rio de Janeiro              ,  16.08.2016
690,20.12,  -0.5  ,  Christophe Lemaitre           , FRA  ,   11.06.90  ,3,  Rio de Janeiro              ,  18.08.2016
690,20.12,  -0.5  ,  Adam Gemili                   , GBR  ,   06.10.93  ,4,  Rio de Janeiro              ,  18.08.2016
690,20.12,  +0.9  ,  Jereem Richards               , TTO  ,   13.01.94  ,1,  Gold Coast                  ,  12.04.2018
728,20.13,  +0.1  ,  Clancy Edwards                , USA  ,   09.08.55  ,1,  Westwood                    ,  14.05.1977
728,20.13,  +1.5  ,  Calvin Smith                  , USA  ,   08.01.61  ,3,  Indianapolis                ,  19.06.1983
728,20.13,  +1.7  ,  Roy Martin                    , USA  ,   25.12.66  ,1,  Austin                      ,  11.05.1985
728,20.13,  +0.4  ,  Roy Martin                    , USA  ,   25.12.66  ,2,  Indianapolis                ,  16.06.1985
728,20.13,  +1.4  ,  Joe DeLoach                   , USA  ,   05.06.67  ,1,  Les Abymes                  ,  07.05.1989
728,20.13,  +1.9  ,  Frank Fredericks              , NAM  ,   02.10.67  ,  1s1  ,  Eugene                      ,  31.05.1991
728,20.13,  +1.1  ,  Danny Everett                 , USA  ,   01.11.66  ,1,  New York City               ,  20.07.1991
728,20.13,  +0.2  ,  Frank Fredericks              , NAM  ,   02.10.67  ,2,  Monaco                      ,  03.08.1991
728,20.13,  +1.1  ,  Mark Witherspoon              , USA  ,   03.09.63  ,  2r2  ,  Austin                      ,  09.05.1992
728,20.13,  -1.0  ,  Frank Fredericks              , NAM  ,   02.10.67  ,2,  Barcelona                   ,  06.08.1992
728,20.13,  -0.3  ,  Michael Bates                 , USA  ,   19.12.69  ,1,  Bruxelles                   ,  28.08.1992
728,20.13,  +0.0  ,  Frank Fredericks              , NAM  ,   02.10.67  ,1,  Bruxelles                   ,  25.08.1995
728,20.13,  -0.1  ,  Frank Fredericks              , NAM  ,   02.10.67  ,  1q2  ,  Athínai                     ,  06.08.1997
728,20.13,  +0.0  ,  Rohsaan Griffin               , USA  ,   21.02.74  ,  1r1  ,  Saint-Denis                 ,  03.07.1999
728,20.13,  +0.7  ,  Maurice Greene                , USA  ,   23.07.74  ,1,  Paris                       ,  21.07.1999
728,20.13,  +1.6  ,  Claudinei Quirino da Silva    , BRA  ,   19.11.70  ,  2s1  ,  Sevilla                     ,  25.08.1999
728,20.13,  +0.3  ,  Darren Campbell               , GBR  ,   12.09.73  ,  1q1  ,  Sydney                      ,  27.09.2000
728,20.13,  -0.2  ,  John Capel                    , USA  ,   27.11.78  ,  1q3  ,  Sydney                      ,  27.09.2000
728,20.13,  +1.2  ,  Christian Malcolm             , GBR  ,   03.06.79  ,  1q1  ,  Edmonton                    ,  07.08.2001
728,20.13,  +1.0  ,  Kevin Little                  , USA  ,   03.04.68  ,  2s1  ,  Edmonton                    ,  08.08.2001
728,20.13,  +0.0  ,  Coby Miller                   , USA  ,   19.10.76  ,1,  Ciudad de México            ,  03.05.2003
728,20.13,  +0.0  ,  Usain Bolt                    , JAM  ,   21.08.86  ,1,  Bridgetown                  ,  20.07.2003
728,20.13,  -1.2  ,  Bernard Williams              , USA  ,   19.01.78  ,1,  Zürich                      ,  06.08.2004
728,20.13,  -0.7  ,  Xavier Carter                 , USA  ,   08.12.85  ,  1r1  ,  Coral Gables                ,  15.04.2006
728,20.13,  +0.1  ,  Walter Dix                    , USA  ,   31.01.86  ,  1r1  ,  Atlanta                     ,  12.05.2007
728,20.13,  -0.3  ,  Usain Bolt                    , JAM  ,   21.08.86  ,  1q2  ,  Osaka                       ,  28.08.2007
728,20.13,  +0.9  ,  Marvin Anderson               , JAM  ,   12.05.82  ,  2q3  ,  Osaka                       ,  28.08.2007
728,20.13,  +0.2  ,  LaShawn Merritt               , USA  ,   27.06.86  ,1,  Rieti                       ,  10.09.2011
728,20.13,        ,  Warren Weir                   , JAM  ,   31.10.89  ,1,  Georgetown                  ,  09.05.2012
728,20.13,  +0.2  ,  Maurice Mitchell              , USA  ,   22.02.89  ,  1q1  ,  Jacksonville                ,  26.05.2012
728,20.13,  +1.7  ,  Anaso Jobodwana               , RSA  ,   30.07.92  ,  1s1  ,  Greensboro                  ,  25.05.2013
728,20.13,  +0.9  ,  Jason Livermore               , JAM  ,   25.04.88  ,3,  Kingston                    ,  23.06.2013
728,20.13,  +0.5  ,  Antoine Adams                 , SKN  ,   31.08.88  ,1,  Morelia                     ,  07.07.2013
728,20.13,  +0.0  ,  Anaso Jobodwana               , RSA  ,   30.07.92  ,  2s2  ,  Moskva                      ,  16.08.2013
728,20.13,  -0.3  ,  Churandy Martina              , NED  ,   03.07.84  ,  3s3  ,  Moskva                      ,  16.08.2013
728,20.13,  -0.2  ,  Nickel Ashmeade               , JAM  ,   07.04.90  ,1,  Ad-Dawhah                   ,  09.05.2014
728,20.13,  +1.3  ,  Curtis Mitchell               , USA  ,   11.03.89  ,1,  Sacramento                  ,  29.06.2014
728,20.13,  +0.6  ,  Usain Bolt                    , JAM  ,   21.08.86  ,1,  Ostrava                     ,  26.05.2015
728,20.13,  +1.6  ,  Trayvon Bromell               , USA  ,   10.07.95  ,  1h3  ,  Austin                      ,  29.05.2015
728,20.13,  +0.0  ,  Zharnel Hughes                , GBR  ,   13.07.95  ,1,  Lausanne                    ,  09.07.2015
728,20.13,  +0.6  ,  Kenji Fujimitsu               , JPN  ,   01.05.86  ,  3rB  ,  Luzern                      ,  14.07.2015
728,20.13,  -0.4  ,  Zharnel Hughes                , GBR  ,   13.07.95  ,  1h5  ,  Beijing                     ,  25.08.2015
728,20.13,  +0.9  ,  Tevin Hester                  , USA  ,   10.01.94  ,1,  Tallahassee                 ,  15.05.2016
728,20.13,  -0.2  ,  Yohan Blake                   , JAM  ,   26.12.89  ,  2h2  ,  Rio de Janeiro              ,  16.08.2016
728,20.13,  -0.2  ,  Justin Gatlin                 , USA  ,   10.02.82  ,  3s3  ,  Rio de Janeiro              ,  17.08.2016
728,20.13,  -0.5  ,  Churandy Martina              , NED  ,   03.07.84  ,5,  Rio de Janeiro              ,  18.08.2016
728,20.13,  -0.7  ,  Ameer Webb                    , USA  ,   21.12.89  ,1,  London                      ,  09.07.2017
728,20.13,  -0.6  ,  Anaso Jobodwana               , RSA  ,   30.07.92  ,1,  Johannesburg                ,  01.03.2018
728,20.13,  +1.3  ,  Divine Oduduru                , NGR  ,   14.05.96  ,1,  Waco                        ,  13.05.2018
728,20.13,  +1.5  ,  Ameer Webb                    , USA  ,   21.12.89  ,  1s1  ,  Des Moines                  ,  24.06.2018
778,  20.14y  ,  +0.9  ,  Tommie Smith                  , USA  ,   12.06.44  ,1,  Provo                       ,  17.06.1967
778,20.14,  +0.6  ,  Tommie Smith                  , USA  ,   12.06.44  ,  1s2  ,  Ciudad de México            ,  16.10.1968
778,20.14,  +1.8  ,  Clancy Edwards                , USA  ,   09.08.55  ,1,  Berlin                      ,  26.08.1977
778,20.14,  +1.8  ,  James Gilkes                  , GUY  ,   21.09.52  ,1,  Ingelheim                   ,  12.09.1978
778,20.14,  +1.1  ,  Calvin Smith                  , USA  ,   08.01.61  ,1,  Helsinki                    ,  14.08.1983
778,20.14,  +0.8  ,  Calvin Smith                  , USA  ,   08.01.61  ,  1h3  ,  Indianapolis                ,  16.06.1985
778,20.14,  -0.6  ,  Leroy Burrell                 , USA  ,   21.02.67  ,2,  Barcelona                   ,  16.07.1990
778,20.14,  +1.0  ,  Michael Bates                 , USA  ,   19.12.69  ,3,  New Orleans                 ,  28.06.1992
778,20.14,  -1.2  ,  Frank Fredericks              , NAM  ,   02.10.67  ,  1s2  ,  Barcelona                   ,  05.08.1992
778,20.14,  +1.7  ,  Michael Marsh                 , USA  ,   04.08.67  ,2,  Berlin                      ,  21.08.1992
778,20.14,  +0.0  ,  Michael Marsh                 , USA  ,   04.08.67  ,2,  Bruxelles                   ,  25.08.1995
778,20.14,  +0.4  ,  Obadele Thompson              , BAR  ,   30.03.76  ,4,  Atlanta                     ,  01.08.1996
778,20.14,  -0.1  ,  Ato Boldon                    , TTO  ,   30.12.73  ,1,  Helsinki                    ,  10.06.1999
778,20.14,  -0.1  ,  Obadele Thompson              , BAR  ,   30.03.76  ,2,  Helsinki                    ,  10.06.1999
