710,44.63,   Abdalelah Haroun           ,    QAT   ,  01.01.97 ,1,  Ostrava                 ,    13.06.2018
731,44.64,   Gabriel Tiacoh             ,    CIV   ,  10.09.63 ,   1s2  ,  Los Angeles             ,    06.08.1984
731,44.64,   Innocent Egbunike          ,    NGR   ,  30.11.61 ,1,  Paris                   ,    16.07.1987
731,44.64,   Danny Everett              ,    USA   ,  01.11.66 ,   1q2  ,  Indianapolis            ,    17.07.1988
731,44.64,   Roger Black                ,    GBR   ,  31.03.66 ,   1s2  ,  Tokyo                   ,    27.08.1991
731,44.64,   Michael McDonald           ,    JAM   ,  17.03.75 ,1,  Ciudad de México        ,    09.06.1996
731,44.64,   Roger Black                ,    GBR   ,  31.03.66 ,1,  Gateshead               ,    19.08.1996
731,44.64,   Tyree Washington           ,    USA   ,  28.08.76 ,   3r1  ,  Lausanne                ,    02.07.1997
731,44.64,   R. A. Sugath Thilakaratne  ,    SRI   ,  30.07.73 ,3,  Kuala Lumpur            ,    18.09.1998
731,44.64,   Calvin Harrison            ,    USA   ,  20.01.74 ,   2r1  ,  Brisbane                ,    08.09.2000
731,44.64,   Avard Moncur               ,    BAH   ,  02.11.78 ,1,  Edmonton                ,    06.08.2001
731,44.64,   Michael Blackwood          ,    JAM   ,  29.08.76 ,1,  Kingston                ,    22.06.2002
731,44.64,   Leslie Djhoné              ,    FRA   ,  18.03.81 ,   1r1  ,  La Chaux-de-Fonds       ,    08.08.2004
731,44.64,   Brandon Simpson            ,    BRN   ,  06.09.81 ,2,  Rieti                   ,    27.08.2006
731,44.64,   Alleyne Francique          ,    GRN   ,  07.06.76 ,3,  Rieti                   ,    27.08.2006
731,44.64,   Angelo Taylor              ,    USA   ,  29.12.78 ,   1s1  ,  Indianapolis            ,    22.06.2007
731,44.64,   Johan Wissman              ,    SWE   ,  02.12.82 ,   3s3  ,  Beijing                 ,    19.08.2008
731,44.64,   Steven Gardiner            ,    BAH   ,  12.09.95 ,   1rA  ,  Oslo                    ,    11.06.2015
731,44.64,   Lalonde Gordon             ,    TTO   ,  25.11.88 ,   1h3  ,  San José                ,    07.08.2015
731,44.64,   Machel Cedenio             ,    TTO   ,  09.06.95 ,   3s3  ,  Beijing                 ,    24.08.2015
731,44.64,   LaShawn Merritt            ,    USA   ,  27.06.86 ,1,  Zürich                  ,    01.09.2016
731,44.64,   Demish Gaye                ,    JAM   ,  20.01.93 ,2,  Kingston                ,    25.06.2017
731,44.64,   Abdalelah Haroun           ,    QAT   ,  01.01.97 ,   3s2  ,  London                  ,    06.08.2017
731,44.64,   Paul Dedewo                ,    USA   ,  05.06.91 ,2,  Des Moines              ,    23.06.2018
754,44.65,   Alberto Juantorena         ,    CUB   ,  03.12.50 ,1,  La Habana               ,    13.09.1977
754,44.65,   Steve Lewis                ,    USA   ,  16.05.69 ,2,  Westwood                ,    22.05.1988
754,44.65,   Steve Lewis                ,    USA   ,  16.05.69 ,3,  Lausanne                ,    24.06.1988
754,44.65,   Harry Reynolds             ,    USA   ,  08.06.64 ,   1s1  ,  Indianapolis            ,    18.07.1988
754,44.65,   Steve Lewis                ,    USA   ,  16.05.69 ,4,  Lausanne                ,    10.07.1991
754,44.65,   Roberto Hernández          ,    CUB   ,  06.03.67 ,1,  Nice                    ,    15.07.1991
754,44.65,   Andrew Valmon              ,    USA   ,  01.01.65 ,2,  Monaco                  ,    03.08.1991
754,44.65,   Quincy Watts               ,    USA   ,  19.06.70 ,   5r1  ,  Zürich                  ,    04.08.1993
754,44.65,   Derek Mills                ,    USA   ,  09.07.72 ,   3s2  ,  Atlanta                 ,    17.06.1996
754,44.65,   Samson Kitur               ,    KEN   ,  25.02.66 ,   5rA  ,  Lausanne                ,    03.07.1996
754,44.65,   Michael McDonald           ,    JAM   ,  17.03.75 ,1,  Gosier                  ,    03.05.1997
754,44.65,   Clement Chukwu             ,    NGR   ,  07.07.73 ,1,  Dakar                   ,    20.08.1998
754,44.65,   Mark Richardson            ,    GBR   ,  26.07.72 ,4,  Sevilla                 ,    26.08.1999
754,44.65,   Sanderlei Claro Parrela    ,    BRA   ,  07.10.74 ,1,  Portland                ,    25.06.2000
754,44.65,   Michael Johnson            ,    USA   ,  13.09.67 ,   2s1  ,  Sydney                  ,    24.09.2000
754,44.65,   Marcus la Grange           ,    RSA   ,  12.12.77 ,1,  Pretoria                ,    12.04.2002
754,44.65,   LaShawn Merritt            ,    USA   ,  27.06.86 ,1,  Eugene                  ,    08.06.2008
754,44.65,   Rondell Bartholomew        ,    GRN   ,  07.04.90 ,   1r1  ,  Lubbock                 ,    02.04.2011
754,44.65,   Nery Brenes                ,    CRC   ,  25.09.85 ,1,  Guadalajara             ,    26.10.2011
754,44.65,   Kirani James               ,    GRN   ,  01.09.92 ,1,  London                  ,    26.07.2013
754,44.65,   Bryshon Nellum             ,    USA   ,  01.05.89 ,   3h6  ,  Beijing                 ,    23.08.2015
754,44.65,   Gil Roberts                ,    USA   ,  15.03.89 ,   4s3  ,  Rio de Janeiro          ,    13.08.2016
776,44.66,   Vince Matthews             ,    USA   ,  16.12.47 ,1,  München                 ,    07.09.1972
776,44.66,   Innocent Egbunike          ,    NGR   ,  30.11.61 ,1,  Los Angeles             ,    08.06.1985
776,44.66,   Bert Cameron               ,    JAM   ,  16.11.59 ,   3r2  ,  Zürich                  ,    13.08.1986
776,44.66,   Danny Everett              ,    USA   ,  01.11.66 ,   2r1  ,  Berlin                  ,    21.08.1987
776,44.66,   Tyrone Kemp                ,    USA   ,  04.04.69 ,1,  Gainesville             ,    08.04.1989
776,44.66,   Roberto Hernández          ,    CUB   ,  06.03.67 ,1,  La Habana               ,    11.05.1990
776,44.66,   Roberto Hernández          ,    CUB   ,  06.03.67 ,1,  Dijon                   ,    24.06.1990
776,44.66,   Andrew Valmon              ,    USA   ,  01.01.65 ,1,  Gateshead               ,    17.08.1990
776,44.66,   Roberto Hernández          ,    CUB   ,  06.03.67 ,   2s1  ,  Tokyo                   ,    27.08.1991
776,44.66,   Samson Kitur               ,    KEN   ,  25.02.66 ,   1q4  ,  Barcelona               ,    02.08.1992
776,44.66,   Iwan Thomas                ,    GBR   ,  05.01.74 ,   1r1  ,  Johannesburg            ,    14.04.1996
776,44.66,   Alvin Harrison             ,    USA   ,  20.01.74 ,   1q2  ,  Atlanta                 ,    16.06.1996
776,44.66,   Du'aine Thorne-Ladejo      ,    GBR   ,  14.02.71 ,2,  Birmingham              ,    16.06.1996
776,44.66,   Ibrahim Ismail             ,    QAT   ,  10.05.72 ,1,  Djakarta                ,    30.08.2000
776,44.66,   Hamdan Odha Al-Bishi       ,    KSA   ,  05.05.81 ,1,  Santiago de Chile       ,    20.10.2000
776,44.66,   Ingo Schultz               ,    GER   ,  26.07.75 ,   1s3  ,  Edmonton                ,    05.08.2001
776,44.66,   Andrew Rock                ,    USA   ,  23.01.82 ,   1r1  ,  Los Angeles             ,    05.06.2004
776,44.66,   Alleyne Francique          ,    GRN   ,  07.06.76 ,4,  Athínai                 ,    23.08.2004
776,44.66,   LaShawn Merritt            ,    USA   ,  27.06.86 ,1,  Kingston                ,    07.05.2005
776,44.66,   Gary Kikaya                ,    COD   ,  04.02.78 ,   1rB  ,  Roma                    ,    14.07.2006
776,44.66,   Gary Kikaya                ,    COD   ,  04.02.78 ,2,  Athínai                 ,    16.09.2006
776,44.66,   Jeremy Wariner             ,    USA   ,  31.01.84 ,   1r2  ,  Waco                    ,    21.04.2007
776,44.66,   Ricardo Chambers           ,    JAM   ,  07.10.84 ,1,  Sacramento              ,    09.06.2007
776,44.66,   Jeremy Wariner             ,    USA   ,  31.01.84 ,   1s2  ,  Eugene                  ,    30.06.2008
776,44.66,   Jeremy Wariner             ,    USA   ,  31.01.84 ,1,  Carson                  ,    16.05.2009
776,44.66,   Tony McQuay                ,    USA   ,  16.04.90 ,   2s1  ,  Moskva                  ,    12.08.2013
776,44.66,   Kirani James               ,    GRN   ,  01.09.92 ,1,  Shanghai                ,    17.05.2015
776,44.66,   LaShawn Merritt            ,    USA   ,  27.06.86 ,2,  Eugene                  ,    27.06.2015
776,44.66,   LaShawn Merritt            ,    USA   ,  27.06.86 ,1,  Rabat                   ,    22.05.2016
776,44.66,   Steven Gardiner            ,    BAH   ,  12.09.95 ,1,  Nassau                  ,    24.06.2017
776,44.66,   Michael Cherry             ,    USA   ,  23.03.95 ,5,  Lausanne                ,    06.07.2017
776,44.66,   Baboloki Thebe             ,    BOT   ,  18.03.97 ,4,  London                  ,    08.08.2017
776,44.66,   Michael Norman             ,    USA   ,  03.12.97 ,   1h1  ,  Eugene                  ,    06.06.2018
776,44.66,   Luguelin Santos            ,    DOM   ,  12.11.93 ,   1rA  ,  Madrid                  ,    22.06.2018
810,  44.67y  ,   Curtis Mills               ,    USA   ,  06.10.48 ,1,  Knoxville               ,    21.06.1969
810,44.67,   Roddie Haley               ,    USA   ,  06.12.65 ,1,  Fayetteville            ,    18.05.1985
810,44.67,   Kevin Robinzine            ,    USA   ,  12.04.66 ,   3s2  ,  Indianapolis            ,    18.07.1988
810,44.67,   Derek Redmond              ,    GBR   ,  03.09.65 ,   1rB  ,  Zürich                  ,    17.08.1988
810,44.67,   Roberto Hernández          ,    CUB   ,  06.03.67 ,1,  Athínai                 ,    03.09.1988
810,44.67,   Roberto Hernández          ,    CUB   ,  06.03.67 ,1,  Granada                 ,    26.05.1990
810,44.67,   Antonio Pettigrew          ,    USA   ,  03.11.67 ,2,  Linz                    ,    05.07.1991
810,44.67,   Steve Lewis                ,    USA   ,  16.05.69 ,2,  Köln                    ,    08.09.1991
810,44.67,   Quincy Watts               ,    USA   ,  19.06.70 ,1,  Monaco                  ,    07.08.1993
810,44.67,   Derek Mills                ,    USA   ,  09.07.72 ,5,  Atlanta                 ,    19.06.1996
810,44.67,   Anthuan Maybank            ,    USA   ,  30.12.69 ,1,  Stockholm               ,    08.07.1996
810,44.67,   Milton Campbell            ,    USA   ,  15.05.76 ,   1r1  ,  Stuttgart               ,    13.07.1997
810,44.67,   Otis Harris                ,    USA   ,  30.06.82 ,2,  Sacramento              ,    15.07.2004
810,44.67,   Jeremy Wariner             ,    USA   ,  31.01.84 ,1,  Zürich                  ,    19.08.2005
810,44.67,   LaShawn Merritt            ,    USA   ,  27.06.86 ,1,  Kingston                ,    06.05.2006
810,44.67,   Lionel Larry               ,    USA   ,  14.09.86 ,   2s2  ,  Indianapolis            ,    22.06.2007
810,44.67,   Jeremy Wariner             ,    USA   ,  31.01.84 ,1,  London                  ,    14.08.2010
810,44.67,   LaShawn Merritt            ,    USA   ,  27.06.86 ,2,  Zürich                  ,    08.09.2011
810,44.67,   Tony McQuay                ,    USA   ,  16.04.90 ,   1h3  ,  Des Moines              ,    06.06.2012
810,44.67,   Christopher Brown          ,    BAH   ,  15.10.78 ,   2s2  ,  London                  ,    05.08.2012
810,44.67,   Jonathan Borlée            ,    BEL   ,  22.02.88 ,   3h1  ,  Beijing                 ,    23.08.2015
810,44.67,   Gil Roberts                ,    USA   ,  15.03.89 ,   2s1  ,  Eugene                  ,    02.07.2016
810,44.67,   Emmanuel Korir             ,    KEN   ,  15.06.95 ,   1r1  ,  El Paso                 ,    22.04.2017
810,44.67,   Michael Cherry             ,    USA   ,  23.03.95 ,6,  Sacramento              ,    24.06.2017
810,44.67,   Michael Norman             ,    USA   ,  03.12.97 ,   1s1  ,  Sacramento              ,    25.05.2018
835,44.68,   Sunder Nix                 ,    USA   ,  02.12.61 ,1,  Indianapolis            ,    24.07.1982
835,44.68,   Kevin Robinzine            ,    USA   ,  12.04.66 ,   2q1  ,  Indianapolis            ,    17.07.1988
835,44.68,   Tyrone Kemp                ,    USA   ,  04.04.69 ,2,  Provo                   ,    03.06.1989
835,44.68,   Andrew Valmon              ,    USA   ,  01.01.65 ,2,  New York City           ,    15.06.1991
835,44.68,   Roberto Hernández          ,    CUB   ,  06.03.67 ,2,  Helsinki                ,    27.06.1991
835,44.68,   Harry Reynolds             ,    USA   ,  08.06.64 ,1,  São Paulo               ,    16.05.1993
835,44.68,   Harry Reynolds             ,    USA   ,  08.06.64 ,2,  Berlin                  ,    27.08.1993
835,44.68,   Derek Mills                ,    USA   ,  09.07.72 ,1,  London                  ,    15.07.1994
835,44.68,   Steve Lewis                ,    USA   ,  16.05.69 ,2,  Sestriere               ,    31.07.1994
835,44.68,   Darnell Hall               ,    USA   ,  26.09.71 ,1,  London                  ,    12.07.1996
835,44.68,   Calvin Harrison            ,    USA   ,  20.01.74 ,2,  Roodepoort              ,    16.03.1998
835,44.68,   Solomon Wariso             ,    GBR   ,  11.11.66 ,3,  Birmingham              ,    26.07.1998
835,44.68,   Angelo Taylor              ,    USA   ,  29.12.78 ,1,  Princeton               ,    12.05.2001
835,44.68,   Alleyne Francique          ,    GRN   ,  07.06.76 ,1,  London                  ,    30.07.2004
835,44.68,   Christopher Brown          ,    BAH   ,  15.10.78 ,3,  Monaco                  ,    09.09.2005
835,44.68,   Andrew Rock                ,    USA   ,  23.01.82 ,   1s2  ,  Indianapolis            ,    23.06.2006
835,44.68,   Darold Williamson          ,    USA   ,  19.02.83 ,2,  Osaka                   ,    05.05.2007
835,44.68,   Lionel Larry               ,    USA   ,  14.09.86 ,2,  Sacramento              ,    09.06.2007
835,44.68,   Christopher Brown          ,    BAH   ,  15.10.78 ,3,  Berlin                  ,    01.06.2008
835,44.68,   Gil Roberts                ,    USA   ,  15.03.89 ,1,  Lubbock                 ,    17.05.2009
835,44.68,   Tony McQuay                ,    USA   ,  16.04.90 ,1,  Eugene                  ,    25.06.2011
835,44.68,   Wayde van Niekerk          ,    RSA   ,  15.07.92 ,2,  Glasgow                 ,    30.07.2014
835,44.68,   Abdalelah Haroun           ,    QAT   ,  01.01.97 ,1,  Sasolburg               ,    19.03.2015
835,44.68,   Abdalelah Haroun           ,    QAT   ,  01.01.97 ,1,  Manama                  ,    25.04.2015
835,44.68,   Abdalelah Haroun           ,    QAT   ,  01.01.97 ,1,  Wuhan                   ,    04.06.2015
835,44.68,   Christopher Brown          ,    BAH   ,  15.10.78 ,   4h6  ,  Beijing                 ,    23.08.2015
835,44.68,   Rabah Yousif               ,    GBR   ,  11.12.85 ,6,  Beijing                 ,    26.08.2015
835,44.68,   Machel Cedenio             ,    TTO   ,  09.06.95 ,2,  Ad-Dawhah               ,    06.05.2016
835,44.68,   Matthew Hudson-Smith       ,    GBR   ,  26.10.94 ,1,  Birmingham              ,    01.07.2018
864,44.69,   Darrell Robinson           ,    USA   ,  23.12.63 ,2,  Indianapolis            ,    24.07.1982
864,44.69,   Bert Cameron               ,    JAM   ,  16.11.59 ,   1r2  ,  Zürich                  ,    18.08.1982
864,44.69,   Darrell Robinson           ,    USA   ,  23.12.63 ,   4=r2 ,  Zürich                  ,    13.08.1986
864,44.69,   Antonio McKay              ,    USA   ,  09.02.64 ,   4=r2 ,  Zürich                  ,    13.08.1986
864,44.69,   Antonio McKay              ,    USA   ,  09.02.64 ,1,  San José                ,    30.05.1987
864,44.69,   Gabriel Tiacoh             ,    CIV   ,  10.09.63 ,   2s2  ,  Roma                    ,    01.09.1987
864,44.69,   Mohamed Al Malky           ,    OMA   ,  01.12.62 ,   3s2  ,  Seoul                   ,    26.09.1988
864,44.69,   Antonio Pettigrew          ,    USA   ,  03.11.67 ,   1s1  ,  Houston                 ,    16.06.1989
864,44.69,   Roberto Hernández          ,    CUB   ,  06.03.67 ,2,  New York City           ,    29.07.1990
864,44.69,   Danny Everett              ,    USA   ,  01.11.66 ,   1s2  ,  New Orleans             ,    24.06.1992
864,44.69,   Andrew Valmon              ,    USA   ,  01.01.65 ,   3r1  ,  London                  ,    10.07.1992
864,44.69,   Sunday Bada                ,    NGR   ,  22.06.69 ,1,  Lagos                   ,    17.06.1995
864,44.69,   Iwan Thomas                ,    GBR   ,  05.01.74 ,3,  Birmingham              ,    16.06.1996
864,44.69,   Samson Kitur               ,    KEN   ,  25.02.66 ,1,  Parma                   ,    17.06.1996
864,44.69,   Alvin Harrison             ,    USA   ,  20.01.74 ,   1h3  ,  Atlanta                 ,    26.07.1996
864,44.69,   Roger Black                ,    GBR   ,  31.03.66 ,   1s1  ,  Atlanta                 ,    28.07.1996
864,44.69,   Jamie Baulch               ,    GBR   ,  03.05.73 ,   3s1  ,  Athínai                 ,    04.08.1997
864,44.69,   Iwan Thomas                ,    GBR   ,  05.01.74 ,1,  London                  ,    17.08.1997
864,44.69,   Alvin Harrison             ,    USA   ,  20.01.74 ,2,  Eugene                  ,    31.05.1998
864,44.69,   Michael Blackwood          ,    JAM   ,  29.08.76 ,1,  Columbia                ,    21.05.2000
864,44.69,   Eric Milazar               ,    MRI   ,  01.06.75 ,   2rA  ,  Madrid                  ,    07.07.2001
864,44.69,   Derrick Brew               ,    USA   ,  28.12.77 ,3,  Sacramento              ,    15.07.2004
864,44.69,   Tyler Christopher          ,    CAN   ,  03.10.83 ,1,  Saint-Denis             ,    01.07.2005
864,44.69,   Andrew Rock                ,    USA   ,  23.01.82 ,4,  Stuttgart               ,    09.09.2006
864,44.69,   Jeremy Wariner             ,    USA   ,  31.01.84 ,1,  Osaka                   ,    09.05.2009
864,44.69,   Jeremy Wariner             ,    USA   ,  31.01.84 ,   1s1  ,  Berlin                  ,    19.08.2009
864,44.69,   Jermaine Gonzáles          ,    JAM   ,  26.11.84 ,   1rA  ,  Stockholm               ,    29.07.2011
864,44.69,   LaShawn Merritt            ,    USA   ,  27.06.86 ,1,  Stockholm               ,    22.08.2013
864,44.69,   Peter Matthews             ,    JAM   ,  13.11.89 ,   4h1  ,  Beijing                 ,    23.08.2015
864,44.69,   Baboloki Thebe             ,    BOT   ,  18.03.97 ,1,  Durban                  ,    24.06.2016
864,44.69,   Lalonde Gordon             ,    TTO   ,  25.11.88 ,   2r2  ,  Port of Spain           ,    26.06.2016
864,44.69,   Nathon Allen               ,    JAM   ,  28.10.95 ,2,  Eugene                  ,    09.06.2017
864,44.69,   Bruno Hortelano            ,    ESP   ,  18.09.91 ,   2rA  ,  Madrid                  ,    22.06.2018
897,44.7,   Karl Honz                  ,    FRG   ,  28.01.51 ,1,  München                 ,    21.07.1972
897,44.7,   Alberto Juantorena         ,    CUB   ,  03.12.50 ,1,  Ostrava                 ,    05.06.1976
897,44.7,   Cliff Wiley                ,    USA   ,  21.05.55 ,1,  Sacramento              ,    21.06.1981
897,44.7,   Roddie Haley               ,    USA   ,  06.12.65 ,1,  Austin                  ,    01.06.1985
897,44.7,   Roberto Hernández          ,    CUB   ,  06.03.67 ,1,  La Habana               ,    14.03.1987
897,44.7,   Ian Morris                 ,    TTO   ,  30.11.61 ,   1q1  ,  Seoul                   ,    25.09.1988
897,44.7,   Roberto Hernández          ,    CUB   ,  06.03.67 ,   2r1  ,  Köln                    ,    20.08.1989
897,44.7,   Tim Simon                  ,    USA   ,  11.09.66 ,   1h2  ,  Norwalk                 ,    15.06.1990
897,44.7,   Roberto Hernández          ,    CUB   ,  06.03.67 ,1,  Nice                    ,    10.07.1990
897,44.7,   Harry Reynolds             ,    USA   ,  08.06.64 ,1,  Salamanca               ,    18.07.1995
897,44.7,   Gregory Haughton           ,    JAM   ,  10.11.73 ,   1s2  ,  Göteborg                ,    07.08.1995
897,44.7,   Harry Reynolds             ,    USA   ,  08.06.64 ,2,  Zürich                  ,    16.08.1995
897,44.7,   Calvin Harrison            ,    USA   ,  20.01.74 ,   1h4  ,  Atlanta                 ,    15.06.1996
897,44.7,   Iwan Thomas                ,    GBR   ,  05.01.74 ,5,  Atlanta                 ,    29.07.1996
897,44.7,   Mark Richardson            ,    GBR   ,  26.07.72 ,   4r1  ,  Lausanne                ,    02.07.1997
897,44.7,   Sanderlei Claro Parrela    ,    BRA   ,  07.10.74 ,   1h2  ,  Winnipeg                ,    24.07.1999
897,44.7,   Derrick Brew               ,    USA   ,  28.12.77 ,1,  Baton Rouge             ,    14.05.2000
897,44.7,   Gregory Haughton           ,    JAM   ,  10.11.73 ,3,  Sydney                  ,    25.09.2000
897,44.7,   Hendrik Mokganyetsi        ,    RSA   ,  07.09.75 ,   2r1  ,  Sevilla                 ,    08.06.2001
897,44.7,   Avard Moncur               ,    BAH   ,  02.11.78 ,   1r1  ,  Thessaloníki            ,    22.08.2001
897,44.7,   Tyree Washington           ,    USA   ,  28.08.76 ,1,  Eugene                  ,    24.05.2003
897,44.7,   Jerome Young               ,    USA   ,  14.08.76 ,   1s1  ,  Saint-Denis             ,    24.08.2003
897,44.7,   Darold Williamson          ,    USA   ,  19.02.83 ,4,  Sacramento              ,    15.07.2004
897,44.7,   Andrew Rock                ,    USA   ,  23.01.82 ,3,  Carson                  ,    25.06.2005
897,44.7,   Brandon Simpson            ,    JAM   ,  06.09.81 ,1,  Bruxelles               ,    26.08.2005
897,44.7,   Xavier Carter              ,    USA   ,  08.12.85 ,   1rA  ,  New York City           ,    31.05.2008
897,44.7,   LeJerald Betters           ,    USA   ,  06.02.88 ,   2rA  ,  Lausanne                ,    08.07.2010
897,44.7,   Youssef Al-Masrahi         ,    KSA   ,  31.12.87 ,2,  Des Moines              ,    24.04.2015
897,44.7,   Javon Francis              ,    JAM   ,  14.12.94 ,1,  Kingston                ,    28.06.2015
897,44.7,   Machel Cedenio             ,    TTO   ,  09.06.95 ,2,  Toronto                 ,    23.07.2015
897,44.7,   Lalonde Gordon             ,    TTO   ,  25.11.88 ,   4s2  ,  Beijing                 ,    24.08.2015
897,44.7,   Bralon Taplin              ,    GRN   ,  08.05.92 ,2,  Zürich                  ,    01.09.2016
897,44.7,   Matthew Hudson-Smith       ,    GBR   ,  26.10.94 ,   1r1  ,  Clermont                ,    12.05.2018
897,44.7,   Tyrell Richard             ,    USA   ,           ,   2h1  ,  Eugene                  ,    06.06.2018
931,44.71,   Antonio McKay              ,    USA   ,  09.02.64 ,1,  Los Angeles             ,    21.06.1984
931,44.71,   Antonio McKay              ,    USA   ,  09.02.64 ,3,  Los Angeles             ,    08.08.1984
931,44.71,   Darrell Robinson           ,    USA   ,  23.12.63 ,2,  Los Angeles             ,    08.06.1985
931,44.71,   Andre Phillips             ,    USA   ,  05.09.59 ,3,  Westwood                ,    17.05.1986
931,44.71,   Derek Redmond              ,    GBR   ,  03.09.65 ,   2r1  ,  Zürich                  ,    19.08.1987
931,44.71,   Miles Murphy               ,    AUS   ,  19.05.67 ,1,  Perth                   ,    26.03.1988
931,44.71,   Tim Simon                  ,    USA   ,  11.09.66 ,2,  Lausanne                ,    27.06.1989
931,44.71,   Steve Lewis                ,    USA   ,  16.05.69 ,1,  Sevilla                 ,    30.05.1991
931,44.71,   Danny Everett              ,    USA   ,  01.11.66 ,1,  Roma                    ,    17.07.1991
931,44.71,   Roger Black                ,    GBR   ,  31.03.66 ,1,  Malmö                   ,    05.08.1991
931,44.71,   Roberto Hernández          ,    CUB   ,  06.03.67 ,   1q1  ,  Tokyo                   ,    26.08.1991
931,44.71,   Antonio Pettigrew          ,    USA   ,  03.11.67 ,4,  Zürich                  ,    19.08.1992
931,44.71,   Steve Lewis                ,    USA   ,  16.05.69 ,2,  Monaco                  ,    07.08.1993
931,44.71,   Harry Reynolds             ,    USA   ,  08.06.64 ,   1q4  ,  Stuttgart               ,    15.08.1993
931,44.71,   Samson Kitur               ,    KEN   ,  25.02.66 ,4,  Göteborg                ,    09.08.1995
931,44.71,   Iwan Thomas                ,    GBR   ,  05.01.74 ,   6rA  ,  Lausanne                ,    03.07.1996
931,44.71,   Jerome Young               ,    USA   ,  14.08.76 ,1,  Atlanta                 ,    24.05.1997
931,44.71,   Tyree Washington           ,    USA   ,  28.08.76 ,3,  Roma                    ,    14.07.1998
931,44.71,   Roger Black                ,    GBR   ,  31.03.66 ,4,  Birmingham              ,    26.07.1998
931,44.71,   Sanderlei Claro Parrela    ,    BRA   ,  07.10.74 ,   3r2  ,  Lausanne                ,    02.07.1999
931,44.71,   Michael McDonald           ,    JAM   ,  17.03.75 ,1,  Rio de Janeiro          ,    06.05.2001
931,44.71,   Jerome Young               ,    USA   ,  14.08.76 ,2,  Roma                    ,    11.07.2003
931,44.71,   Jeremy Wariner             ,    USA   ,  31.01.84 ,1,  Austin                  ,    12.06.2004
931,44.71,   Kerron Clement             ,    USA   ,  31.10.85 ,1,  New York City           ,    03.06.2006
931,44.71,   Ricardo Chambers           ,    JAM   ,  07.10.84 ,2,  Sacramento              ,    10.06.2006
931,44.71,   Tyler Christopher          ,    CAN   ,  03.10.83 ,6,  Osaka                   ,    31.08.2007
931,44.71,   Tyler Christopher          ,    CAN   ,  03.10.83 ,2,  Carson                  ,    18.05.2008
931,44.71,   LeJerald Betters           ,    USA   ,  06.02.88 ,2,  Des Moines              ,    26.06.2010
931,44.71,   Jonathan Borlée            ,    BEL   ,  22.02.88 ,   1s1  ,  Barcelona               ,    28.07.2010
931,44.71,   Luguelin Santos            ,    DOM   ,  12.11.93 ,2,  Guadalajara             ,    26.10.2011
931,44.71,   Isaac Makwala              ,    BOT   ,  29.09.86 ,1,  Glasgow                 ,    12.07.2014
931,44.71,   Martyn Rooney              ,    GBR   ,  03.04.87 ,1,  Zürich                  ,    15.08.2014
931,44.71,   David Verburg              ,    USA   ,  14.05.91 ,   3s1  ,  Beijing                 ,    24.08.2015
931,44.71,   Luguelin Santos            ,    DOM   ,  12.11.93 ,   4s1  ,  Rio de Janeiro          ,    13.08.2016
931,44.71,   Fred Kerley                ,    USA   ,  07.05.95 ,4,  Shanghai                ,    12.05.2018
966,44.72,   Bert Cameron               ,    JAM   ,  16.11.59 ,1,  Walnut                  ,    25.04.1982
966,44.72,   Hartmut Weber              ,    FRG   ,  17.10.60 ,1,  Athínai                 ,    09.09.1982
966,44.72,   Antonio McKay              ,    USA   ,  09.02.64 ,   1q1  ,  Los Angeles             ,    05.08.1984
966,44.72,   Thomas Schönlebe           ,    GER   ,  06.08.65 ,2,  Canberra                ,    05.10.1985
966,44.72,   Darren Clark               ,    AUS   ,  06.09.65 ,   6r2  ,  Zürich                  ,    13.08.1986
966,44.72,   Bert Cameron               ,    JAM   ,  16.11.59 ,2,  Indianapolis            ,    13.08.1987
966,44.72,   Danny Everett              ,    USA   ,  01.11.66 ,1,  Villeneuve d'Ascq       ,    27.06.1988
966,44.72,   Innocent Egbunike          ,    NGR   ,  30.11.61 ,5,  Seoul                   ,    28.09.1988
966,44.72,   Danny Everett              ,    USA   ,  01.11.66 ,1,  Westwood                ,    20.05.1990
966,44.72,   Steve Lewis                ,    USA   ,  16.05.69 ,2,  Roma                    ,    17.07.1991
966,44.72,   Roberto Hernández          ,    CUB   ,  06.03.67 ,   2s1  ,  Barcelona               ,    03.08.1992
966,44.72,   Roger Black                ,    GBR   ,  31.03.66 ,   5s2  ,  Barcelona               ,    03.08.1992
966,44.72,   Michael Johnson            ,    USA   ,  13.09.67 ,   1q3  ,  Stuttgart               ,    15.08.1993
966,44.72,   Calvin Harrison            ,    USA   ,  20.01.74 ,1,  Eugene                  ,    26.05.1996
966,44.72,   Jamie Baulch               ,    GBR   ,  03.05.73 ,4,  Birmingham              ,    16.06.1996
966,44.72,   Roger Black                ,    GBR   ,  31.03.66 ,   1q2  ,  Atlanta                 ,    27.07.1996
966,44.72,   Sanderlei Claro Parrela    ,    BRA   ,  07.10.74 ,1,  Walnut                  ,    18.04.1999
966,44.72,   Sanderlei Claro Parrela    ,    BRA   ,  07.10.74 ,   1q4  ,  Sevilla                 ,    23.08.1999
966,44.72,   Brandon Couts              ,    USA   ,  17.02.79 ,2,  Columbia                ,    21.05.2000
966,44.72,   Avard Moncur               ,    BAH   ,  02.11.78 ,1,  Durham                  ,    03.06.2000
966,44.72,   Tyree Washington           ,    USA   ,  28.08.76 ,2,  Eugene                  ,    24.06.2000
