1276,01:44.51, Earl Jones                  ,   USA   ,  17.07.64 ,   3s1   , Los Angeles              ,   05.08.1984
1276,01:44.51, Johnny Gray                 ,   USA   ,  19.06.60 ,3, Nice                     ,   13.07.1987
1276,01:44.51, Peter Elliott               ,   GBR   ,  09.10.62 ,   6rA   , Zürich                   ,   17.08.1988
1276,01:44.51, Wilson Kipketer             ,   KEN   ,  12.12.70 ,1, København                ,   28.08.1994
1276,01:44.51, Norberto Téllez             ,   CUB   ,  22.01.72 ,   3rA   , Oslo                     ,   09.07.1998
1276,01:44.51, Joseph Mutua Mwengi         ,   KEN   ,  10.12.78 ,4, Nairobi                  ,   26.07.2003
1276,01:44.51, Youssef Saad Kamel          ,   BRN   ,  29.03.83 ,   4rA   , Madrid                   ,   17.07.2004
1276,01:44.51, William Yiampoy             ,   KEN   ,  17.05.74 ,   3s1   , Helsinki                 ,   12.08.2005
1276,01:44.51, Yuriy Borzakovskiy          ,   RUS   ,  12.04.81 ,2, Helsinki                 ,   14.08.2005
1276,01:44.51, Abubaker Kaki Khamis        ,   SUD   ,  21.06.89 ,   1s1   , London                   ,   07.08.2012
1276,01:44.51, Willy Tarbei                ,   KEN   ,  30.05.98 ,1, Nairobi                  ,   17.06.2015
1276,01:44.51, Timothy Kitum               ,   KEN   ,  20.11.94 ,3, Nairobi                  ,   29.04.2016
1276,01:44.51, Pierre-Ambroise Bosse       ,   FRA   ,  11.05.92 ,1, Rabat                    ,   22.05.2016
1289,01:44.52, Moussa Fall                 ,   SEN   ,  28.08.63 ,1, Linz                     ,   15.08.1988
1289,01:44.52, Mark Everett                ,   USA   ,  02.09.68 ,2, Stockholm                ,   03.07.1991
1289,01:44.52, Joseph Tengelei             ,   KEN   ,  08.12.70 ,   2rA   , Köln                     ,   21.08.1994
1289,01:44.52, Einars Tupuritis            ,   LAT   ,  09.12.73 ,2, Bergen                   ,   29.06.1996
1289,01:44.52, Patrick Ndururi             ,   KEN   ,  12.01.69 ,2, Hechtel                  ,   19.07.1997
1289,01:44.52, Joeri Jansen                ,   BEL   ,  28.05.79 ,6, Bruxelles                ,   24.08.2001
1289,01:44.52, Gilbert Kipchoge            ,   KEN   ,  04.05.83 ,1, Belém                    ,   25.05.2008
1296,01:44.53, Donald Paige                ,   USA   ,  13.10.56 ,1, Eugene                   ,   23.06.1980
1296,01:44.53, Donato Sabia                ,   ITA   ,  11.09.63 ,5, Los Angeles              ,   06.08.1984
1296,01:44.53, John Marshall               ,   USA   ,  05.11.63 ,2, Indianapolis             ,   16.06.1985
1296,01:44.53, Vebjørn Rodal               ,   NOR   ,  16.09.72 ,5, Athínai                  ,   08.08.1997
1296,01:44.53, Bram Som                    ,   NED   ,  20.02.80 ,3, Heusden-Zolder           ,   05.08.2000
1296,01:44.53, Wilfred Bungei              ,   KEN   ,  24.07.80 ,1, Lausanne                 ,   01.07.2003
1296,01:44.53, Hezekiél Sepeng             ,   RSA   ,  30.06.74 ,   2rA   , Madrid                   ,   19.07.2003
1296,01:44.53, Abraham Chepkirwok          ,   UGA   ,  18.11.88 ,   1r2   , Berlin                   ,   01.06.2008
1296,01:44.53, Marcin Lewandowski          ,   POL   ,  13.06.87 ,   5rA   , Rieti                    ,   10.09.2011
1296,01:44.53, Jackson Kivuva              ,   KEN   ,  11.08.89 ,   6rA   , Rieti                    ,   10.09.2011
1296,01:44.53, Marcin Lewandowski          ,   POL   ,  13.06.87 ,4, Bruxelles                ,   16.09.2011
1296,01:44.53, Anthony Chemut              ,   KEN   ,  17.12.92 ,2, Porto-Novo               ,   29.06.2012
1296,01:44.53, Ferguson Cheruiyot          ,   KEN   ,  30.11.89 ,2, Ad-Dawhah                ,   15.05.2015
1296,01:44.53, Nick Symmonds               ,   USA   ,  30.12.83 ,1, Eugene                   ,   28.06.2015
1296,01:44.53, Pierre-Ambroise Bosse       ,   FRA   ,  11.05.92 ,3, Montreuil-sous-Bois      ,   07.06.2016
1296,01:44.53, Isaiah Harris               ,   USA   ,  18.10.96 ,2, Sacramento               ,   25.06.2017
1296,01:44.53, Nijel Amos                  ,   BOT   ,  15.03.94 ,1, Bruxelles                ,   01.09.2017
1313,01:44.54, Rob Druppers                ,   NED   ,  29.04.62 ,1, London                   ,   17.09.1982
1313,01:44.54, Robert Kibet                ,   KEN   ,  15.12.65 ,4, London                   ,   28.07.1989
1313,01:44.54, David Kiptoo Singoei        ,   KEN   ,  26.06.65 ,3, Lappeenranta             ,   16.07.1995
1313,01:44.54, William Yiampoy             ,   KEN   ,  17.05.74 ,1, Lisboa                   ,   05.08.2000
1313,01:44.54, Trinity Gray                ,   USA   ,  03.04.78 ,   2rA   , Rovereto                 ,   29.08.2001
1313,01:44.54, Wilfred Bungei              ,   KEN   ,  24.07.80 ,   7rA   , Roma                     ,   02.07.2004
1313,01:44.54, Youssef Saad Kamel          ,   BRN   ,  29.03.83 ,3, Athínai                  ,   14.06.2005
1313,01:44.54, Gary Reed                   ,   CAN   ,  25.10.81 ,   4rA   , Oslo                     ,   29.07.2005
1313,01:44.54, Yuriy Borzakovskiy          ,   RUS   ,  12.04.81 ,1, Bruxelles                ,   26.08.2005
1313,01:44.54, Nick Symmonds               ,   USA   ,  30.12.83 ,1, Eugene                   ,   10.06.2007
1313,01:44.54, Nabil Madi                  ,   ALG   ,  09.06.81 ,   3rA   , Heusden-Zolder           ,   28.07.2007
1313,01:44.54, Alfred Kirwa Yego           ,   KEN   ,  28.11.86 ,   1s1   , Osaka                    ,   31.08.2007
1313,01:44.54, Asbel Kiprop                ,   KEN   ,  30.06.89 ,   3rA   , Ostrava                  ,   17.06.2009
1313,01:44.54, Jackson Kivuva              ,   KEN   ,  11.08.89 ,   6rA   , Lausanne                 ,   08.07.2010
1313,01:44.54, Abubaker Kaki Khamis        ,   SUD   ,  21.06.89 ,1, Birmingham               ,   10.07.2011
1313,01:44.54, Khadevis Robinson           ,   USA   ,  19.07.76 ,4, Eugene                   ,   02.06.2012
1313,01:44.54, Nijel Amos                  ,   BOT   ,  15.03.94 ,   2s1   , London                   ,   07.08.2012
1313,01:44.54, Nijel Amos                  ,   BOT   ,  15.03.94 ,2, Ad-Dawhah                ,   09.05.2014
1313,01:44.54, Amel Tuka                   ,   BIH   ,  09.01.91 ,   3rA   , Bruxelles                ,   09.09.2016
1313,01:44.54, Antoine Gakeme              ,   BDI   ,  24.12.91 ,3, Monaco                   ,   21.07.2017
1333,01:44.55, Mike Boit                   ,   KEN   ,  06.01.49 ,1, Milano                   ,   08.07.1981
1333,01:44.55, Garry Cook                  ,   GBR   ,  10.01.58 ,4, Koblenz                  ,   29.08.1984
1333,01:44.55, Johnny Gray                 ,   USA   ,  19.06.60 ,1, Rieti                    ,   04.09.1985
1333,01:44.55, Paul Ereng                  ,   KEN   ,  22.08.67 ,   1s1   , Seoul                    ,   25.09.1988
1333,01:44.55, Nixon Kiprotich             ,   KEN   ,  04.12.62 ,1, La Coruña                ,   25.07.1989
1333,01:44.55, Andrea Benvenuti            ,   ITA   ,  13.12.69 ,   2rA   , Zürich                   ,   04.08.1993
1333,01:44.55, Julius Achon                ,   UGA   ,  12.12.76 ,1, Fairfax                  ,   04.05.1996
1333,01:44.55, William Tanui               ,   KEN   ,  22.02.64 ,7, Rieti                    ,   01.09.1996
1333,01:44.55, Djabir Said-Guerni          ,   ALG   ,  29.03.77 ,1, Milano                   ,   06.06.2001
1333,01:44.55, Wilfred Bungei              ,   KEN   ,  24.07.80 ,2, Edmonton                 ,   07.08.2001
1333,01:44.55, William Yiampoy             ,   KEN   ,  17.05.74 ,3, Helsinki                 ,   14.08.2005
1333,01:44.55, Alfred Kirwa Yego           ,   KEN   ,  28.11.86 ,   3rB   , Zürich                   ,   19.08.2005
1333,01:44.55, Mohamed Khalaf Al-Azemi     ,   KUW   ,  16.06.82 ,2, Athínai                  ,   02.07.2007
1333,01:44.55, Khadevis Robinson           ,   USA   ,  19.07.76 ,3, Eugene                   ,   08.06.2008
1333,01:44.55, Alfred Kirwa Yego           ,   KEN   ,  28.11.86 ,7, Monaco                   ,   22.07.2011
1333,01:44.55, Brandon Johnson             ,   USA   ,  06.03.85 ,3, Rieti                    ,   08.09.2013
1333,01:44.55, Job Kinyor                  ,   KEN   ,  02.09.90 ,   5rA   , Rieti                    ,   07.09.2014
1333,01:44.55, Kipyegon Bett               ,   KEN   ,  02.01.98 ,2, Nairobi                  ,   17.06.2015
1351,01:44.56, Johnny Gray                 ,   USA   ,  19.06.60 ,   3rA   , Linz                     ,   09.07.1997
1351,01:44.56, Benjamin Kipkurui           ,   KEN   ,  28.12.80 ,2, Rehlingen                ,   24.05.1999
1351,01:44.56, Pawel Czapiewski            ,   POL   ,  30.03.78 ,4, Monaco                   ,   19.07.2002
1351,01:44.56, Mbulaeni Mulaudzi           ,   RSA   ,  08.09.80 ,7, Bruxelles                ,   03.09.2004
1351,01:44.56, William Yiampoy             ,   KEN   ,  17.05.74 ,   2rA   , Lausanne                 ,   11.07.2006
1351,01:44.56, Mohamed Khalaf Al-Azemi     ,   KUW   ,  16.06.82 ,1, Oslo                     ,   15.06.2007
1351,01:44.56, Youssef Saad Kamel          ,   BRN   ,  29.03.83 ,1, Bruxelles                ,   05.09.2008
1351,01:44.56, Amine Laâlou                ,   MAR   ,  13.05.82 ,1, Tangiers                 ,   12.07.2009
1351,01:44.56, Marcin Lewandowski          ,   POL   ,  13.06.87 ,   3rA   , Oslo                     ,   04.06.2010
1351,01:44.56, Andrew Wheating             ,   USA   ,  21.11.87 ,2, London                   ,   13.08.2010
1351,01:44.56, Leonel Manzano              ,   USA   ,  12.09.84 ,4, Berlin                   ,   22.08.2010
1351,01:44.56, Manuel Olmedo               ,   ESP   ,  17.05.83 ,   2rA   , Barcelona                ,   22.07.2011
1351,01:44.56, Timothy Kitum               ,   KEN   ,  20.11.94 ,2, Barcelona                ,   15.07.2012
1351,01:44.56, Marcin Lewandowski          ,   POL   ,  13.06.87 ,   3s1   , Moskva                   ,   11.08.2013
1351,01:44.56, Jackson Kivuva              ,   KEN   ,  11.08.89 ,4, Nairobi                  ,   01.08.2015
1351,01:44.56, Ferguson Cheruiyot          ,   KEN   ,  30.11.89 ,2, Eugene                   ,   28.05.2016
1351,01:44.56, Boris Berian                ,   USA   ,  19.12.92 ,   2s2   , Rio de Janeiro           ,   13.08.2016
1351,01:44.56, Marcin Lewandowski          ,   POL   ,  13.06.87 ,   3s1   , Rio de Janeiro           ,   13.08.2016
1351,01:44.56, Peter Bol                   ,   AUS   ,  22.02.94 ,   1rA   , Stockholm                ,   10.06.2018
1370,01:44.57, Wilson Kiprugut             ,   KEN   ,38,2, Ciudad de México         ,   15.10.1968
1370,01:44.57, David Mack                  ,   USA   ,  30.05.61 ,   6rA   , Zürich                   ,   21.08.1985
1370,01:44.57, Johnny Gray                 ,   USA   ,  19.06.60 ,3, Monaco                   ,   07.08.1993
1370,01:44.57, Marius van Heerden          ,   RSA   ,  08.09.74 ,1, Cape Town                ,   12.04.1996
1370,01:44.57, David Kiptoo Singoei        ,   KEN   ,  26.06.65 ,1, Moskva                   ,   08.06.1997
1370,01:44.57, Johan Botha                 ,   RSA   ,  10.01.74 ,3, Kuala Lumpur             ,   19.09.1998
1370,01:44.57, David Krummenacker          ,   USA   ,  24.05.75 ,7, Monaco                   ,   04.08.1999
1370,01:44.57, Joseph Mutua Mwengi         ,   KEN   ,  10.12.78 ,4, Lausanne                 ,   04.07.2001
1370,01:44.57, Mohammed Aman               ,   ETH   ,  10.01.94 ,   1s1   , Daegu                    ,   28.08.2011
1370,01:44.57, Abraham Rotich              ,   BRN   ,  26.06.93 ,2, Budapest                 ,   10.07.2013
1370,01:44.57, Abubaker Kaki Khamis        ,   SUD   ,  21.06.89 ,2, Roma                     ,   05.06.2014
1370,01:44.57, Nijel Amos                  ,   BOT   ,  15.03.94 ,1, London                   ,   25.07.2015
1382,01:44.58, Agberto Conceiço Guimarães  ,   BRA   ,  18.08.57 ,   3rA   , Zürich                   ,   22.08.1984
1382,01:44.58, Earl Jones                  ,   USA   ,  17.07.64 ,3, Indianapolis             ,   16.06.1985
1382,01:44.58, Joaquim Cruz                ,   BRA   ,  12.03.63 ,   1rA   , Bern                     ,   23.08.1988
1382,01:44.58, Norberto Téllez             ,   CUB   ,  22.01.72 ,2, Berlin                   ,   30.08.1996
1382,01:44.58, Mark Everett                ,   USA   ,  02.09.68 ,1, Pátra                    ,   01.08.1999
1382,01:44.58, David Lelei                 ,   KEN   ,  10.05.71 ,2, Sydney                   ,   26.02.2000
1382,01:44.58, Patrick Konchellah          ,   KEN   ,  20.04.68 ,2, Ingolstadt               ,   18.06.2000
1382,01:44.58, David Krummenacker          ,   USA   ,  24.05.75 ,3, Torino                   ,   07.06.2002
1382,01:44.58, Youssef Saad Kamel          ,   BRN   ,  29.03.83 ,2, Bruxelles                ,   26.08.2005
1382,01:44.58, Yeimer López                ,   CUB   ,  20.08.82 ,1, Rio de Janeiro           ,   28.07.2007
1382,01:44.58, Bram Som                    ,   NED   ,  20.02.80 ,3, Saint-Denis              ,   16.07.2010
1382,01:44.58, Eric Sowinski               ,   USA   ,  21.12.89 ,   2rA   , Walnut                   ,   19.04.2014
1394,01:44.59, Matthias Assmann            ,   FRG   ,  02.02.57 ,   4r1   , Koblenz                  ,   06.08.1986
1394,01:44.59, Ryszard Ostrowski           ,   POL   ,  06.02.61 ,4, Roma                     ,   01.09.1987
1394,01:44.59, Tony Morrell                ,   GBR   ,  30.05.62 ,3, Oslo                     ,   02.07.1988
1394,01:44.59, Tom McKean                  ,   GBR   ,  27.10.63 ,2, Stockholm                ,   03.07.1989
1394,01:44.59, Adem Hecini                 ,   ALG   ,  13.12.75 ,   6rB   , Zürich                   ,   13.08.1997
1394,01:44.59, Andrea Longo                ,   ITA   ,  26.06.75 ,8, Bruxelles                ,   03.09.1999
1394,01:44.59, Glody Dube                  ,   BOT   ,  02.07.78 ,6, Saint-Denis              ,   06.07.2001
1394,01:44.59, Bram Som                    ,   NED   ,  20.02.80 ,6, Saint-Denis              ,   04.07.2003
1394,01:44.59, Mohamed Khalaf Al-Azemi     ,   KUW   ,  16.06.82 ,1, Oslo                     ,   02.06.2006
1394,01:44.59, Youssef Saad Kamel          ,   BRN   ,  29.03.83 ,3, Monaco                   ,   20.08.2006
1394,01:44.59, Jeremiah Mutai              ,   KEN   ,  27.12.92 ,3, Nairobi                  ,   13.07.2013
1394,01:44.59, Alfred Kipketer             ,   KEN   ,  26.12.96 ,3, Ad-Dawhah                ,   15.05.2015
1394,01:44.59, Marcin Lewandowski          ,   POL   ,  13.06.87 ,3, Monaco                   ,   15.07.2016
1394,01:44.59, Ferguson Cheruiyot          ,   KEN   ,  30.11.89 ,   4rA   , Bruxelles                ,   09.09.2016
1408,01:44.60, Pekka Vasala                ,   FIN   ,  17.04.48 ,1, Helsinki                 ,   14.09.1972
1408,01:44.60, Mike Boit                   ,   KEN   ,  06.01.49 ,1, Helsinki                 ,   29.06.1977
1408,01:44.60, Agberto Conceiço Guimarães  ,   BRA   ,  18.08.57 ,   1h2   , São Paulo                ,   15.06.1984
1408,01:44.60, David Kiptoo Singoei        ,   KEN   ,  26.06.65 ,2, Milano                   ,   07.06.2000
1408,01:44.60, Job Kinyor                  ,   KEN   ,  02.09.90 ,2, Nairobi                  ,   26.04.2014
1408,01:44.60, Ferguson Cheruiyot          ,   KEN   ,  30.11.89 ,   1h1   , Nairobi                  ,   31.07.2015
1408,01:44.60, Job Kinyor                  ,   KEN   ,  02.09.90 ,   2h2   , Nairobi                  ,   31.07.2015
1408,01:44.60, Asbel Kiprop                ,   KEN   ,  30.06.89 ,   1s2   , Eldoret                  ,   15.04.2016
1408,01:44.60, Rob Druppers                ,   NED   ,  29.04.62 ,2, Firenze                  ,   13.06.1984
1408,01:44.60, Abdi Bile                   ,   SOM   ,  28.12.62 ,   2rA   , Koblenz                  ,   13.08.1987
1408,01:44.60, Djabir Said-Guerni          ,   ALG   ,  29.03.77 ,   1rB   , Zürich                   ,   15.08.2003
1408,01:44.60, Mohammed Al-Salhi           ,   KSA   ,  11.05.86 ,   1r1   , El Djezair               ,   22.06.2006
1408,01:44.60, Fabiano Pecanha             ,   BRA   ,  05.06.82 ,   1h3   , Bangkok                  ,   11.08.2007
1408,01:44.60, Marcin Lewandowski          ,   POL   ,  13.06.87 ,   2s1   , Daegu                    ,   28.08.2011
1408,01:44.60, Job Kinyor                  ,   KEN   ,  02.09.90 ,2, London                   ,   14.07.2012
1408,01:44.60, Tyler Mulder                ,   USA   ,  15.02.87 ,3, Budapest                 ,   10.07.2013
1408,01:44.60, Marcin Lewandowski          ,   POL   ,  13.06.87 ,3, Roma                     ,   05.06.2014
1425,01:44.61, Donald Paige                ,   USA   ,  13.10.56 ,   2r1   , Koblenz                  ,   31.08.1983
1425,01:44.61, Tom McKean                  ,   GBR   ,  27.10.63 ,2, Stuttgart                ,   28.08.1986
1425,01:44.61, Peter Braun                 ,   GER   ,  01.08.62 ,   7rA   , Zürich                   ,   17.08.1988
1425,01:44.61, Tony Morrell                ,   GBR   ,  30.05.62 ,2, Rieti                    ,   31.08.1988
1425,01:44.61, Nixon Kiprotich             ,   KEN   ,  04.12.62 ,   1rA   , Zürich                   ,   15.08.1990
1425,01:44.61, Nixon Kiprotich             ,   KEN   ,  04.12.62 ,   4rA   , Lausanne                 ,   08.07.1992
1425,01:44.61, Nico Motchebon              ,   GER   ,  13.11.69 ,5, Oslo                     ,   22.07.1994
1425,01:44.61, Sammy Kibet Langat          ,   KEN   ,  24.01.70 ,   2rA   , Köln                     ,   18.08.1995
1425,01:44.61, William Yiampoy             ,   KEN   ,  17.05.74 ,   2s2   , Edmonton                 ,   05.08.2001
1425,01:44.61, Florent Lacasse             ,   FRA   ,  21.01.81 ,1, Torino                   ,   06.06.2003
1425,01:44.61, Joseph Mutua Mwengi         ,   KEN   ,  10.12.78 ,3, Nairobi                  ,   26.06.2004
1425,01:44.61, Mbulaeni Mulaudzi           ,   RSA   ,  08.09.80 ,2, Athínai                  ,   28.08.2004
1425,01:44.61, Khadevis Robinson           ,   USA   ,  19.07.76 ,   1rA   , Heusden-Zolder           ,   22.07.2006
1425,01:44.61, Khadevis Robinson           ,   USA   ,  19.07.76 ,   7rA   , Zürich                   ,   18.08.2006
1425,01:44.61, Mbulaeni Mulaudzi           ,   RSA   ,  08.09.80 ,2, Roma                     ,   11.07.2008
1425,01:44.61, Marcin Lewandowski          ,   POL   ,  13.06.87 ,   2rA   , Bydgoszcz                ,   03.06.2011
1425,01:44.61, Robert Lathouwers           ,   NED   ,  08.07.83 ,5, Hengelo                  ,   27.05.2012
1425,01:44.61, Andrew Osagie               ,   GBR   ,  19.02.88 ,3, New York City            ,   09.06.2012
1425,01:44.61, Abraham Rotich              ,   KEN   ,  26.06.93 ,4, Nairobi                  ,   23.06.2012
1425,01:44.61, Job Kinyor                  ,   KEN   ,  02.09.90 ,4, Nairobi                  ,   13.07.2013
1425,01:44.61, Alfred Kipketer             ,   KEN   ,  26.12.96 ,   5rA   , Bruxelles                ,   09.09.2016
1425,01:44.61, Michael Saruni              ,   KEN   ,  18.06.95 ,3, Nairobi                  ,   24.06.2017
1425,01:44.61, Joseph Deng                 ,   AUS   ,  07.07.98 ,   2rA   , Stockholm                ,   10.06.2018
1448,01:44.62, David Mack                  ,   USA   ,  30.05.61 ,   1r3   , Zürich                   ,   24.08.1983
1448,01:44.62, James Mays                  ,   USA   ,  15.08.59 ,1, Stockholm                ,   02.07.1984
1448,01:44.62, José Luis Barbosa           ,   BRA   ,  27.05.61 ,   3r1   , Stockholm                ,   01.07.1986
1448,01:44.62, Andrea Benvenuti            ,   ITA   ,  13.12.69 ,   4rA   , Zürich                   ,   19.08.1992
1448,01:44.62, Johnny Gray                 ,   USA   ,  19.06.60 ,1, Eugene                   ,   26.05.1996
1448,01:44.62, Hendrik Mokganyetsi         ,   RSA   ,  07.09.75 ,2, Moskva                   ,   08.06.1997
1448,01:44.62, David Kiptoo Singoei        ,   KEN   ,  26.06.65 ,1, London                   ,   07.08.1999
1448,01:44.62, André Bucher                ,   SUI   ,  19.10.76 ,1, Gateshead                ,   28.08.2000
1448,01:44.62, Glody Dube                  ,   BOT   ,  02.07.78 ,3, Roma                     ,   29.06.2001
1448,01:44.62, Wilfred Bungei              ,   KEN   ,  24.07.80 ,1, Berlin                   ,   06.09.2002
1448,01:44.62, Mouhcine Chéhibi            ,   MAR   ,  28.01.78 ,   3s2   , Athínai                  ,   26.08.2004
1448,01:44.62, Alfred Kirwa Yego           ,   KEN   ,  28.11.86 ,   1rA   , Roma                     ,   08.07.2005
1448,01:44.62, Khadevis Robinson           ,   USA   ,  19.07.76 ,   4rB   , Zürich                   ,   19.08.2005
1448,01:44.62, Andrew Wheating             ,   USA   ,  21.11.87 ,4, Saint-Denis              ,   16.07.2010
1448,01:44.62, Jackson Kivuva              ,   KEN   ,  11.08.89 ,5, Saint-Denis              ,   16.07.2010
1448,01:44.62, Abubaker Kaki Khamis        ,   SUD   ,  21.06.89 ,   3s1   , Daegu                    ,   28.08.2011
1448,01:44.62, Matthew Centrowitz          ,   USA   ,  18.10.89 ,4, New York City            ,   13.06.2015
1448,01:44.62, Abdulrahman Musaeb Bala     ,   QAT   ,  19.03.89 ,5, Berlin                   ,   06.09.2015
1448,01:44.62, Donavan Brazier             ,   USA   ,  15.04.97 ,3, Rabat                    ,   16.07.2017
1448,01:44.62, Amel Tuka                   ,   BIH   ,  09.01.91 ,3, Rovereto                 ,   29.08.2017
1448,01:44.62, Alfred Kipketer             ,   KEN   ,  26.12.96 ,5, Paris                    ,   30.06.2018
1469,01:44.63, James Robinson              ,   USA   ,  27.08.54 ,1, Villanova                ,   30.05.1981
1469,01:44.63, Sammy Koskei                ,   KEN   ,  14.05.61 ,1, Los Angeles              ,   08.06.1985
1469,01:44.63, Joseph Tengelei             ,   KEN   ,  08.12.70 ,   1r2   , Zürich                   ,   17.08.1994
1469,01:44.63, Benjamin Kipkurui           ,   KEN   ,  28.12.80 ,   6rA   , Lausanne                 ,   02.07.1999
1469,01:44.63, William Chirchir            ,   KEN   ,  06.02.79 ,1, Raleigh                  ,   17.06.2000
1469,01:44.63, Yuriy Borzakovskiy          ,   RUS   ,  12.04.81 ,   4rA   , Lausanne                 ,   05.07.2000
1469,01:44.63, Pawel Czapiewski            ,   POL   ,  30.03.78 ,3, Edmonton                 ,   07.08.2001
1469,01:44.63, Bram Som                    ,   NED   ,  20.02.80 ,7, Bruxelles                ,   24.08.2001
1469,01:44.63, Nils Schumann               ,   GER   ,  20.05.78 ,   1rA   , Leverkusen               ,   26.08.2001
1469,01:44.63, Michael Rotich              ,   KEN   ,  14.07.78 ,   3rA   , Zaragoza                 ,   08.06.2004
1469,01:44.63, Wilson Kipketer             ,   DEN   ,  12.12.70 ,   1s3   , Athínai                  ,   26.08.2004
1469,01:44.63, Alfred Kirwa Yego           ,   KEN   ,  28.11.86 ,2, Nairobi                  ,   25.06.2005
1469,01:44.63, Mohamed Khalaf Al-Azemi     ,   KUW   ,  16.06.82 ,   2rA   , Saint-Denis              ,   08.07.2006
1469,01:44.63, Nabil Madi                  ,   ALG   ,  09.06.81 ,4, Roma                     ,   14.07.2006
1469,01:44.63, Wilfred Bungei              ,   KEN   ,  24.07.80 ,1, Shanghai                 ,   20.09.2008
1469,01:44.63, Fabiano Pecanha             ,   BRA   ,  05.06.82 ,1, Belém                    ,   24.05.2009
1469,01:44.63, Timothy Kitum               ,   KEN   ,  20.11.94 ,   2s3   , London                   ,   07.08.2012
1469,01:44.63, David Rudisha               ,   KEN   ,  17.12.88 ,   1rA   , New York City            ,   14.06.2014
1469,01:44.63, Brandon McBride             ,   CAN   ,  15.06.94 ,1, Starkville               ,   30.04.2016
1469,01:44.63, Pierre-Ambroise Bosse       ,   FRA   ,  11.05.92 ,   6rA   , Bruxelles                ,   09.09.2016
1469,01:44.63, Donavan Brazier             ,   USA   ,  15.04.97 ,1, Tempe                    ,   08.04.2017
1469,01:44.63, Drew Windle                 ,   USA   ,  22.07.92 ,1, New York City            ,   06.07.2017
1491,01:44.64, Mike Boit                   ,   KEN   ,  06.01.49 ,2, Zürich                   ,   24.08.1977
1491,01:44.64, Saïd Aouita                 ,   MAR   ,  02.11.59 ,1, Verona                   ,   27.07.1988
1491,01:44.64, Johnny Gray                 ,   USA   ,  19.06.60 ,1, Oslo                     ,   14.07.1990
1491,01:44.64, Johnny Gray                 ,   USA   ,  19.06.60 ,1, Eagle Rock               ,   11.05.1996
1491,01:44.64, Brandon Rock                ,   USA   ,  08.07.72 ,2, Atlanta                  ,   19.06.1996
1491,01:44.64, Norberto Téllez             ,   CUB   ,  22.01.72 ,   4rA   , Linz                     ,   09.07.1997
1491,01:44.64, Mahjoub Haïda               ,   MAR   ,  01.07.70 ,   6rA   , Oslo                     ,   30.06.1999
1491,01:44.64, William Chirchir            ,   KEN   ,  06.02.79 ,   7rA   , Lausanne                 ,   02.07.1999
1491,01:44.64, William Yiampoy             ,   KEN   ,  17.05.74 ,   3rA   , Saint-Denis              ,   08.07.2006
1491,01:44.64, Amine Laâlou                ,   MAR   ,  13.05.82 ,2, Stockholm                ,   25.07.2006
1491,01:44.64, Jeff Riseley                ,   AUS   ,  11.11.86 ,   7rA   , Rieti                    ,   10.09.2011
1491,01:44.64, Andrew Osagie               ,   GBR   ,  19.02.88 ,   3rA   , Ad-Dawhah                ,   11.05.2012
1491,01:44.64, Marcin Lewandowski          ,   POL   ,  13.06.87 ,2, Roma                     ,   31.05.2012
1491,01:44.64, Khadevis Robinson           ,   USA   ,  19.07.76 ,2, Eugene                   ,   25.06.2012
1491,01:44.64, Wesley Vázquez              ,   PUR   ,  27.03.94 ,   3rA   , Walnut                   ,   19.04.2014
1491,01:44.64, Nader Belhanbel             ,   MAR   ,  01.07.94 ,   5rA   , Barcelona                ,   08.07.2015
1491,01:44.64, Boaz Kiprugut               ,   KEN   ,  18.05.98 ,3, Nairobi                  ,   28.05.2016
1491,01:44.64, Jonathan Kitilit            ,   KEN   ,  24.04.94 ,1, Nairobi                  ,   17.02.2018
1491,01:44.64, Alfred Kipketer             ,   KEN   ,  26.12.96 ,3, Székesfehérvár           ,   02.07.2018
1510,01:44.65, Johnny Gray                 ,   USA   ,  19.06.60 ,1, Burnaby                  ,   16.07.1984
1510,01:44.65, Ikem Billy                  ,   GBR   ,  25.01.64 ,1, Oslo                     ,   21.07.1984
1510,01:44.65, Johnny Gray                 ,   USA   ,  19.06.60 ,1, Westwood                 ,   16.05.1987
1510,01:44.65, José Luis Barbosa           ,   BRA   ,  27.05.61 ,   6rA   , Zürich                   ,   16.08.1989
1510,01:44.65, William Tanui               ,   KEN   ,  22.02.64 ,1, Wrexham                  ,   28.07.1990
1510,01:44.65, Johnny Gray                 ,   USA   ,  19.06.60 ,1, Hengelo                  ,   12.08.1990
1510,01:44.65, Charles Nkazamyampi         ,   BDI   ,  01.11.64 ,3, Monaco                   ,   11.08.1992
1510,01:44.65, Steve Heard                 ,   GBR   ,  29.04.62 ,1, Koblenz                  ,   26.08.1992
1510,01:44.65, Paul Ruto                   ,   KEN   ,  03.11.60 ,4, Monaco                   ,   07.08.1993
1510,01:44.65, Mahjoub Haïda               ,   MAR   ,  01.07.70 ,5, Monaco                   ,   08.08.1998
1510,01:44.65, António Manuel Reina        ,   ESP   ,  13.06.81 ,   3rA   , Oslo                     ,   27.06.2003
1510,01:44.65, William Chirchir            ,   KEN   ,  06.02.79 ,1, Lappeenranta             ,   25.07.2004
1510,01:44.65, Wilson Kipketer             ,   DEN   ,  12.12.70 ,3, Athínai                  ,   28.08.2004
